trackid,uid,rating
SOTOPUU12A6D4FAA58,7480,8
SOCHGAQ12AF72A2EF9,1590,7
SOCHGAQ12AF72A2EF9,3770,8
SOCHGAQ12AF72A2EF9,4672,7
SOIQTTM12AC3DFB614,2361,6
SOIQTTM12AC3DFB614,4488,10
SOIQTTM12AC3DFB614,5266,6
SOPJBVD12AB018AACC,1720,8
SOPJBVD12AB018AACC,4761,6
SOPJBVD12AB018AACC,8017,7
SOBWVKW12AB018E9C9,288,10
SOBWVKW12AB018E9C9,848,9
SOBWVKW12AB018E9C9,3609,7
SOEKETC12CF5F89191,1867,7
SOEKETC12CF5F89191,3069,8
SOEKETC12CF5F89191,3106,9
SONBYZV12A81C1FEBA,1477,7
SONBYZV12A81C1FEBA,4377,8
SONBYZV12A81C1FEBA,5078,10
SOVLNMD12A8C14046C,740,6
SOVLNMD12A8C14046C,1942,6
SOVLNMD12A8C14046C,3086,8
SOWSUAM12A6D4FDA56,1293,9
SOWSUAM12A6D4FDA56,3153,10
SOWSUAM12A6D4FDA56,5522,10
SOUFKMA12AF72A3117,336,9
SOUFKMA12AF72A3117,2904,10
SOUFKMA12AF72A3117,4551,10
SOIJPPR12A6D4F3945,1020,10
SOIJPPR12A6D4F3945,1902,8
SOIJPPR12A6D4F3945,3530,10
SOXNSGB12A8C1396F1,2626,8
SOXNSGB12A8C1396F1,3559,6
SOXNSGB12A8C1396F1,3659,7
SOGXWRE12AC468BE24,564,10
SOGXWRE12AC468BE24,1412,6
SOGXWRE12AC468BE24,2153,7
SOMSKPE12A6D4FA09D,2772,10
SOMSKPE12A6D4FA09D,5598,7
SOMSKPE12A6D4FA09D,5907,7
SOMUYIL12AB0184EE2,2296,10
SOMUYIL12AB0184EE2,4916,6
SOMUYIL12AB0184EE2,6222,9
SOIMSZI12AB0182252,1994,6
SOIMSZI12AB0182252,3794,8
SOIMSZI12AB0182252,6193,8
SOZECOE12AB017E615,140,6
SOZECOE12AB017E615,2408,6
SOZECOE12AB017E615,4427,7
SONLKRD12A6D4F7DB0,2861,7
SONLKRD12A6D4F7DB0,4814,10
SONLKRD12A6D4F7DB0,7619,8
SORNHUW12A6D4F9006,462,6
SORNHUW12A6D4F9006,1760,10
SORNHUW12A6D4F9006,3960,6
SOBWBGS12AB01868B0,832,6
SOBWBGS12AB01868B0,2336,8
SOBWBGS12AB01868B0,3120,9
SOPMKMD12A67020BD9,2358,10
SOPMKMD12A67020BD9,4973,9
SOPMKMD12A67020BD9,6697,8
SORDTXF12AB017C25D,960,10
SORDTXF12AB017C25D,3802,10
SORDTXF12AB017C25D,4515,8
SOJWNDG12AB018235E,2947,9
SOJWNDG12AB018235E,6217,8
SOJWNDG12AB018235E,8152,8
SOZMCOM12A8C13F945,813,8
SOZMCOM12A8C13F945,1368,9
SOZMCOM12A8C13F945,3058,7
SONFNKK12A8C13BDE6,2808,10
SONFNKK12A8C13BDE6,4948,7
SONFNKK12A8C13BDE6,6812,10
SODAAKS12AB018D37F,479,7
SODAAKS12AB018D37F,2943,6
SODAAKS12AB018D37F,3429,7
SODCXGX12A8AE46866,3044,10
SODCXGX12A8AE46866,5835,6
SODCXGX12A8AE46866,7685,10
SOFRDJX12A8C130B2F,2575,7
SOFRDJX12A8C130B2F,2799,7
SOFRDJX12A8C130B2F,4771,9
SOYYANE12A8C132D08,293,7
SOYYANE12A8C132D08,3080,7
SOYYANE12A8C132D08,6291,9
SOZCATU12A58A7BD8D,1552,10
SOZCATU12A58A7BD8D,2846,6
SOZCATU12A58A7BD8D,6063,10
SOQEUVL12A8C133AC2,27,8
SOQEUVL12A8C133AC2,1187,10
SOQEUVL12A8C133AC2,4262,7
SOBBDPK12AC3DF6CB3,2787,10
SOBBDPK12AC3DF6CB3,2990,9
SOBBDPK12AC3DF6CB3,5205,8
SOTHGTJ12A8C13399D,1873,7
SOTHGTJ12A8C13399D,2860,6
SOTHGTJ12A8C13399D,5638,9
SOJZHAZ12AB01866C5,662,8
SOJZHAZ12AB01866C5,3011,7
SOJZHAZ12AB01866C5,4189,7
SOVNVPF12A8C13AD4A,30,8
SOVNVPF12A8C13AD4A,3234,6
SOVNVPF12A8C13AD4A,4200,9
SOIAYAJ12AB0189B8B,3274,7
SOIAYAJ12AB0189B8B,4529,10
SOIAYAJ12AB0189B8B,5071,10
SOQEBML12A8C136AA4,975,9
SOQEBML12A8C136AA4,988,6
SOQEBML12A8C136AA4,2107,9
SOYVTIL12A6D4F6BD4,2549,10
SOYVTIL12A6D4F6BD4,4729,9
SOYVTIL12A6D4F6BD4,7572,6
SOZFWDC12A8C13317B,2566,9
SOZFWDC12A8C13317B,4168,9
SOZFWDC12A8C13317B,5864,8
SOHODRU12A81C230CE,1509,9
SOHODRU12A81C230CE,3049,10
SOHODRU12A81C230CE,3720,6
SOAULBO12A58A7A2F8,2497,6
SOAULBO12A58A7A2F8,5207,7
SOAULBO12A58A7A2F8,6229,6
SOZUUEA12A6701D4D2,2708,7
SOZUUEA12A6701D4D2,5889,9
SOZUUEA12A6701D4D2,9131,9
SODVRAB12AB018DD17,666,9
SODVRAB12AB018DD17,795,9
SODVRAB12AB018DD17,1211,9
SOQRIHX12AB0185FCB,1291,10
SOQRIHX12AB0185FCB,1618,10
SOQRIHX12AB0185FCB,2144,8
SOQGJZV12A8C144767,2557,7
SOQGJZV12A8C144767,3789,6
SOQGJZV12A8C144767,6326,7
SOGRIWH12A8C1318AD,1569,6
SOGRIWH12A8C1318AD,3717,6
SOGRIWH12A8C1318AD,5306,9
SOKHRGL12AB018ADAC,1795,8
SOKHRGL12AB018ADAC,3936,6
SOKHRGL12AB018ADAC,6257,10
SOSXYJQ12A6D4FB699,1424,7
SOSXYJQ12A6D4FB699,4651,8
SOSXYJQ12A6D4FB699,7881,6
SOKMREL12AB017AC04,528,9
SOKMREL12AB017AC04,2399,10
SOKMREL12AB017AC04,5640,6
SOIAGWA12A8C142CE0,2079,9
SOIAGWA12A8C142CE0,2687,7
SOIAGWA12A8C142CE0,5088,9
SOAXMZC12A6D4F67A6,3034,10
SOAXMZC12A6D4F67A6,3050,8
SOAXMZC12A6D4F67A6,4238,10
SOQKBUO12A6D4FB40F,3193,10
SOQKBUO12A6D4FB40F,3823,10
SOQKBUO12A6D4FB40F,6817,8
SOAFFAD12A8C130310,2370,6
SOAFFAD12A8C130310,5058,10
SOAFFAD12A8C130310,6966,8
SOONSFT12A8C13E5D0,1397,9
SOONSFT12A8C13E5D0,4545,8
SOONSFT12A8C13E5D0,7862,9
SOAHAEF12AB017E6A5,963,10
SOAHAEF12AB017E6A5,1627,8
SOAHAEF12AB017E6A5,1653,8
SOJDYWJ12A6D4F3E34,2895,6
SOJDYWJ12A6D4F3E34,6035,7
SOJDYWJ12A6D4F3E34,9334,6
SOFCBVB12A8C143EC8,1099,8
SOFCBVB12A8C143EC8,4302,7
SOFCBVB12A8C143EC8,6224,9
SONRUXD12A6D4F4A5E,2453,9
SONRUXD12A6D4F4A5E,4047,8
SONRUXD12A6D4F4A5E,4086,7
SOUVYHS12A8C13AB77,15,7
SOUVYHS12A8C13AB77,812,8
SOUVYHS12A8C13AB77,3648,7
SOVSNHP12AB0185417,1428,7
SOVSNHP12AB0185417,2594,7
SOVSNHP12AB0185417,5314,6
SOKAWBI12AB018277B,2027,6
SOKAWBI12AB018277B,2094,10
SOKAWBI12AB018277B,4639,9
SOZBVGC12A8C1341A6,2986,10
SOZBVGC12A8C1341A6,5886,10
SOZBVGC12A8C1341A6,7133,9
SOBQWPU12A8C144A5E,2451,6
SOBQWPU12A8C144A5E,2718,7
SOBQWPU12A8C144A5E,4825,8
SOCAWJO12A8C13C811,1612,6
SOCAWJO12A8C13C811,2255,8
SOCAWJO12A8C13C811,3629,10
SOOXXFH12AB0186E48,550,10
SOOXXFH12AB0186E48,1796,6
SOOXXFH12AB0186E48,2983,8
SOMZTXK12AB018491B,443,6
SOMZTXK12AB018491B,3138,6
SOMZTXK12AB018491B,3895,10
SOMHUTQ12AB018DEF1,3230,8
SOMHUTQ12AB018DEF1,3589,9
SOMHUTQ12AB018DEF1,6719,7
SOYHKYI12A6D4FAEB4,1907,7
SOYHKYI12A6D4FAEB4,4206,9
SOYHKYI12A6D4FAEB4,6242,8
SOYVTPT12A8C13FBD4,2508,10
SOYVTPT12A8C13FBD4,4891,8
SOYVTPT12A8C13FBD4,5118,9
SOPFOHF12A6D4F6538,3166,7
SOPFOHF12A6D4F6538,4642,10
SOPFOHF12A6D4F6538,7500,8
SOPTTOX12A6310E279,1480,9
SOPTTOX12A6310E279,4310,8
SOPTTOX12A6310E279,5398,9
SOLRHDX12A8AE47065,1921,8
SOLRHDX12A8AE47065,4927,6
SOLRHDX12A8AE47065,8002,10
SOSRMIF12A81C237B0,1548,7
SOSRMIF12A81C237B0,4322,7
SOSRMIF12A81C237B0,5480,9
SOVKDPG12A8C144EE8,2114,8
SOVKDPG12A8C144EE8,5277,7
SOVKDPG12A8C144EE8,8343,9
SODGZCH12AB0183AE6,3025,8
SODGZCH12AB0183AE6,4631,10
SODGZCH12AB0183AE6,6861,8
SOCXRVU12A6D4F87A2,2554,9
SOCXRVU12A6D4F87A2,2720,7
SOCXRVU12A6D4F87A2,4103,7
SOIWWJW12AB017C41E,2625,10
SOIWWJW12AB017C41E,3315,7
SOIWWJW12AB017C41E,4754,10
SOYKSBN12AB017EF6B,2314,7
SOYKSBN12AB017EF6B,4046,6
SOYKSBN12AB017EF6B,5093,6
SOGMHRG12A6D4FE8CD,604,10
SOGMHRG12A6D4FE8CD,1718,9
SOGMHRG12A6D4FE8CD,4132,8
SOJENAR12A67021592,1845,8
SOJENAR12A67021592,3893,6
SOJENAR12A67021592,4845,10
SOCXDDP12A8C141B23,2631,9
SOCXDDP12A8C141B23,3464,8
SOCXDDP12A8C141B23,4803,7
SOJNGHO12A6D4F84BC,1177,6
SOJNGHO12A6D4F84BC,2169,10
SOJNGHO12A6D4F84BC,4098,9
SODAYSL12AB018FFFA,1733,6
SODAYSL12AB018FFFA,4997,10
SODAYSL12AB018FFFA,7796,9
SOULRCV12A8C137BEC,902,7
SOULRCV12A8C137BEC,3322,6
SOULRCV12A8C137BEC,6152,8
SOWHWDA12AB0187A89,657,10
SOWHWDA12AB0187A89,2055,10
SOWHWDA12AB0187A89,4967,6
SOWNKEY12A8C131FE7,757,7
SOWNKEY12A8C131FE7,1265,6
SOWNKEY12A8C131FE7,2807,8
SOGVJTG12A6701E991,1762,8
SOGVJTG12A6701E991,4921,6
SOGVJTG12A6701E991,5518,8
SOHXTED12A8C132856,1063,9
SOHXTED12A8C132856,3868,7
SOHXTED12A8C132856,4064,8
SOHLWHP12A6D4F614B,1684,6
SOHLWHP12A6D4F614B,4586,8
SOHLWHP12A6D4F614B,7365,8
SOGDDBQ12A8C140740,1357,10
SOGDDBQ12A8C140740,4452,8
SOGDDBQ12A8C140740,6296,10
SOGHJED12A8C137F42,2243,9
SOGHJED12A8C137F42,4438,6
SOGHJED12A8C137F42,4867,9
SOQOEYV12AB0185DEF,972,6
SOQOEYV12AB0185DEF,2913,9
SOQOEYV12AB0185DEF,3802,8
SOAJUIE12A6D4FAC25,872,10
SOAJUIE12A6D4FAC25,2335,10
SOAJUIE12A6D4FAC25,4123,10
SOJZZJS12A8C1388F4,2253,7
SOJZZJS12A8C1388F4,3945,9
SOJZZJS12A8C1388F4,5545,9
SOXYHAQ12A8C139A64,3241,7
SOXYHAQ12A8C139A64,5998,9
SOXYHAQ12A8C139A64,8706,9
SOFTQOA12A8C141EF8,1619,10
SOFTQOA12A8C141EF8,4616,7
SOFTQOA12A8C141EF8,6486,7
SOFRWMT12A8C13604E,3270,7
SOFRWMT12A8C13604E,5676,9
SOFRWMT12A8C13604E,7925,7
SOZEDYL12A6D4F6A73,2405,8
SOZEDYL12A6D4F6A73,3605,8
SOZEDYL12A6D4F6A73,6188,7
SOCARBC12A58A7BEA3,2121,7
SOCARBC12A58A7BEA3,3720,8
SOCARBC12A58A7BEA3,4036,6
SODBIWB12AB018705E,2051,7
SODBIWB12AB018705E,3751,7
SODBIWB12AB018705E,4353,8
SOJXYFD12A8C143701,1021,10
SOJXYFD12A8C143701,2831,6
SOJXYFD12A8C143701,3270,10
SOIZTGE12AB018096F,1628,10
SOIZTGE12AB018096F,4296,7
SOIZTGE12AB018096F,5549,9
SODOGGH12A6D4F7916,3227,10
SODOGGH12A6D4F7916,3494,7
SODOGGH12A6D4F7916,4818,8
SOWGPEW12AB0182FEF,1530,8
SOWGPEW12AB0182FEF,1789,6
SOWGPEW12AB0182FEF,2854,6
SORULTV12A8AE45994,2144,9
SORULTV12A8AE45994,5172,8
SORULTV12A8AE45994,6574,9
SOSBUAO12A8C132DE4,1553,8
SOSBUAO12A8C132DE4,3499,10
SOSBUAO12A8C132DE4,6117,8
SOVMKKT12A58A7F0CC,2424,9
SOVMKKT12A58A7F0CC,3585,10
SOVMKKT12A58A7F0CC,6517,6
SOFGRFP12AC392B630,1952,8
SOFGRFP12AC392B630,4414,9
SOFGRFP12AC392B630,7237,10
SOSNQLH12A8C132485,2226,7
SOSNQLH12A8C132485,4882,8
SOSNQLH12A8C132485,7755,7
SOEJGDS12A8C13875E,960,6
SOEJGDS12A8C13875E,1105,7
SOEJGDS12A8C13875E,4154,10
SODEQMC12AB018807F,2001,10
SODEQMC12AB018807F,3981,10
SODEQMC12AB018807F,5857,6
SOSZLHY12A6D4F5CCC,2460,10
SOSZLHY12A6D4F5CCC,3620,10
SOSZLHY12A6D4F5CCC,3789,6
SOBVAPJ12AB018739D,2983,6
SOBVAPJ12AB018739D,5599,7
SOBVAPJ12AB018739D,6463,10
SORWDCM12A6D4FC397,1252,8
SORWDCM12A6D4FC397,1928,7
SORWDCM12A6D4FC397,4846,10
SOBIAEZ12A8AE484C8,1207,10
SOBIAEZ12A8AE484C8,4449,7
SOBIAEZ12A8AE484C8,5476,7
SOCMKXW12AB0187C9C,1042,7
SOCMKXW12AB0187C9C,1885,8
SOCMKXW12AB0187C9C,3678,7
SOFNTFC12AB0184512,128,8
SOFNTFC12AB0184512,1684,7
SOFNTFC12AB0184512,3186,6
SOVTGRO12AC4686C43,2866,8
SOVTGRO12AC4686C43,5514,6
SOVTGRO12AC4686C43,6065,10
SORSFTZ12A8C1391C5,221,8
SORSFTZ12A8C1391C5,891,8
SORSFTZ12A8C1391C5,1156,10
SOGGMKI12AB017E625,3125,6
SOGGMKI12AB017E625,4389,7
SOGGMKI12AB017E625,5563,6
SOCAEYG12AB01849C0,724,7
SOCAEYG12AB01849C0,998,7
SOCAEYG12AB01849C0,2023,6
SOAUNYK12AB01860D9,3048,7
SOAUNYK12AB01860D9,5186,10
SOAUNYK12AB01860D9,8263,9
SOWMQTJ12AB0184323,2640,7
SOWMQTJ12AB0184323,3112,7
SOWMQTJ12AB0184323,4715,10
SOOIXCN12A6D4F77B2,2568,10
SOOIXCN12A6D4F77B2,2887,6
SOOIXCN12A6D4F77B2,3741,10
SOKLSGP12A8C13A2FD,2580,8
SOKLSGP12A8C13A2FD,4640,7
SOKLSGP12A8C13A2FD,6511,8
SONOXGB12A81C218C8,1404,7
SONOXGB12A81C218C8,2840,7
SONOXGB12A81C218C8,5928,6
SOCUGVI12AC468B002,294,8
SOCUGVI12AC468B002,3284,9
SOCUGVI12AC468B002,3477,6
SOELRRQ12AB0188C34,3079,6
SOELRRQ12AB0188C34,4571,7
SOELRRQ12AB0188C34,6824,9
SODGSCA12A8C13F157,2322,6
SODGSCA12A8C13F157,4229,10
SODGSCA12A8C13F157,6573,9
SOAKCYS12AB01852C7,2673,7
SOAKCYS12AB01852C7,4059,8
SOAKCYS12AB01852C7,4547,9
SODZMUH12AB01838CD,1602,7
SODZMUH12AB01838CD,1951,6
SODZMUH12AB01838CD,4153,6
SOWESWN12AB01899E1,513,8
SOWESWN12AB01899E1,1675,8
SOWESWN12AB01899E1,3506,6
SOGTROT12A67020FF3,2816,6
SOGTROT12A67020FF3,4899,6
SOGTROT12A67020FF3,6067,8
SORJCKM12A8C1410BC,2017,7
SORJCKM12A8C1410BC,5128,10
SORJCKM12A8C1410BC,6511,10
SOIXLJG12AB018508A,1959,8
SOIXLJG12AB018508A,2871,10
SOIXLJG12AB018508A,4282,10
SOLOYFG12A8C133391,2327,6
SOLOYFG12A8C133391,3570,7
SOLOYFG12A8C133391,6507,9
SOEIRMZ12AB01864F8,756,10
SOEIRMZ12AB01864F8,1102,9
SOEIRMZ12AB01864F8,4134,7
SOLPJQA12A6D4F87A0,1755,9
SOLPJQA12A6D4F87A0,2434,10
SOLPJQA12A6D4F87A0,4839,10
SOSDCBC12A58A77A79,332,8
SOSDCBC12A58A77A79,3062,10
SOSDCBC12A58A77A79,4773,8
SOIEAJT12A8AE458EC,911,6
SOIEAJT12A8AE458EC,3169,6
SOIEAJT12A8AE458EC,5585,10
SOPHMCZ12A81C21C54,1988,7
SOPHMCZ12A81C21C54,4682,7
SOPHMCZ12A81C21C54,7599,7
SODTDTD12A6D4F7D7B,815,9
SODTDTD12A6D4F7D7B,2363,10
SODTDTD12A6D4F7D7B,3668,6
SOJVTQT12A8C13B86D,598,9
SOJVTQT12A8C13B86D,3324,8
SOJVTQT12A8C13B86D,4768,9
SOMTCUG12AB018D478,569,6
SOMTCUG12AB018D478,751,8
SOMTCUG12AB018D478,3931,10
SOXJPDJ12AC4689AE4,25,9
SOXJPDJ12AC4689AE4,1521,10
SOXJPDJ12AC4689AE4,1798,9
SOZRSKM12AB01881E6,3125,6
SOZRSKM12AB01881E6,5513,9
SOZRSKM12AB01881E6,6355,6
SOZBWGI12AB017D445,1265,7
SOZBWGI12AB017D445,3397,10
SOZBWGI12AB017D445,4588,7
SOOXCKQ12AB0184FBC,3017,6
SOOXCKQ12AB0184FBC,6056,6
SOOXCKQ12AB0184FBC,7664,6
SOMFGBQ12A582917CD,703,9
SOMFGBQ12A582917CD,3850,8
SOMFGBQ12A582917CD,6656,6
SOOWPWH12A8C13649B,352,9
SOOWPWH12A8C13649B,996,10
SOOWPWH12A8C13649B,3242,6
SOCHXGO12A6D4F918E,3331,6
SOCHXGO12A6D4F918E,6486,8
SOCHXGO12A6D4F918E,9253,10
SOKYSHY12A8C13EA99,874,6
SOKYSHY12A8C13EA99,4044,6
SOKYSHY12A8C13EA99,6640,7
SOFVPZU12AF729CC83,1708,9
SOFVPZU12AF729CC83,2516,7
SOFVPZU12AF729CC83,5387,8
SOIBLAH12AB018B3BA,1625,10
SOIBLAH12AB018B3BA,3762,7
SOIBLAH12AB018B3BA,6286,7
SOVDKIH12AB0187301,287,8
SOVDKIH12AB0187301,839,8
SOVDKIH12AB0187301,3357,10
SODLKUO12A8C13CA35,2243,8
SODLKUO12A8C13CA35,3705,7
SODLKUO12A8C13CA35,5462,10
SOCTMWO12AB018563C,2886,7
SOCTMWO12AB018563C,4167,8
SOCTMWO12AB018563C,5442,6
SOIXNYE12A8C1366F2,1744,10
SOIXNYE12A8C1366F2,2373,8
SOIXNYE12A8C1366F2,5674,8
SOJRGAN12A8C1339B6,2693,7
SOJRGAN12A8C1339B6,5172,6
SOJRGAN12A8C1339B6,7058,6
SOPZKAF12A8C140A6A,286,6
SOPZKAF12A8C140A6A,1471,8
SOPZKAF12A8C140A6A,3743,6
SOOPTTP12A8C134AA6,65,6
SOOPTTP12A8C134AA6,2124,9
SOOPTTP12A8C134AA6,4204,7
SOXVSTI12A6310ECC7,1539,9
SOXVSTI12A6310ECC7,4864,9
SOXVSTI12A6310ECC7,7536,9
SOMNMLC12A8C144272,388,6
SOMNMLC12A8C144272,779,7
SOMNMLC12A8C144272,3324,6
SOIEXWD12A8C14314E,447,10
SOIEXWD12A8C14314E,2547,8
SOIEXWD12A8C14314E,2637,7
SOUYBKO12AB018735E,195,8
SOUYBKO12AB018735E,1481,7
SOUYBKO12AB018735E,2608,8
SOPJEXC12A6D4FB529,2972,6
SOPJEXC12A6D4FB529,5183,7
SOPJEXC12A6D4FB529,6804,6
SOQTVUL12A6D4F8F04,3276,9
SOQTVUL12A6D4F8F04,6467,7
SOQTVUL12A6D4F8F04,8668,9
SOQTFNY12A8AE47D3F,1353,9
SOQTFNY12A8AE47D3F,2115,7
SOQTFNY12A8AE47D3F,4405,9
SOJADBN12A6D4FD5F2,852,10
SOJADBN12A6D4FD5F2,2737,10
SOJADBN12A6D4FD5F2,4807,8
SOGKMGI12AB018B11C,1410,6
SOGKMGI12AB018B11C,2843,8
SOGKMGI12AB018B11C,3399,9
SOULMYP12A8C143D8B,880,6
SOULMYP12A8C143D8B,2555,10
SOULMYP12A8C143D8B,4872,6
SOQJQUF12AB0184B38,201,10
SOQJQUF12AB0184B38,2030,9
SOQJQUF12AB0184B38,2409,9
SOAABSU12A81C1FB9E,2584,8
SOAABSU12A81C1FB9E,3382,9
SOAABSU12A81C1FB9E,6492,9
SOHBEDZ12A8C14021D,796,9
SOHBEDZ12A8C14021D,3373,6
SOHBEDZ12A8C14021D,4741,7
SOJPZOO12AC90718EE,1228,10
SOJPZOO12AC90718EE,2656,10
SOJPZOO12AC90718EE,3880,8
SOIDJZY12A6701DEF7,893,10
SOIDJZY12A6701DEF7,3773,10
SOIDJZY12A6701DEF7,4448,7
SOSMRWG12A58A7EA03,1473,9
SOSMRWG12A58A7EA03,1649,10
SOSMRWG12A58A7EA03,2811,10
SOLHQLA12A58A7653B,2850,8
SOLHQLA12A58A7653B,5540,8
SOLHQLA12A58A7653B,6279,6
SOCWHIU12AB01872DA,2014,10
SOCWHIU12AB01872DA,2059,9
SOCWHIU12AB01872DA,3955,7
SOPHKMV12A6D4F92BC,1011,6
SOPHKMV12A6D4F92BC,3365,7
SOPHKMV12A6D4F92BC,5340,8
SOOMWCA12AB01834ED,1957,9
SOOMWCA12AB01834ED,3703,10
SOOMWCA12AB01834ED,5132,10
SOVZXBP12A8C1366A1,1731,6
SOVZXBP12A8C1366A1,2766,6
SOVZXBP12A8C1366A1,4420,7
SOKLETG12A58A7D0BF,2351,6
SOKLETG12A58A7D0BF,4350,9
SOKLETG12A58A7D0BF,5073,8
SOCQXMW12A58A7E63F,387,6
SOCQXMW12A58A7E63F,2296,10
SOCQXMW12A58A7E63F,4413,9
SOTESSB12AB017F56D,2590,7
SOTESSB12AB017F56D,4224,9
SOTESSB12AB017F56D,7175,7
SOGCDYR12AC961854A,2689,8
SOGCDYR12AC961854A,3725,6
SOGCDYR12AC961854A,5555,9
SOMCQZY12A8C136BBF,976,6
SOMCQZY12A8C136BBF,1394,7
SOMCQZY12A8C136BBF,4572,10
SOBHGGX12A8AE45557,2087,7
SOBHGGX12A8AE45557,5280,6
SOBHGGX12A8AE45557,5594,8
SONGLFT12AB0189B1E,1986,6
SONGLFT12AB0189B1E,5026,6
SONGLFT12AB0189B1E,7765,7
SOMUULD12A6D4FBB30,872,10
SOMUULD12A6D4FBB30,1833,8
SOMUULD12A6D4FBB30,2634,8
SONGJCH12A8C140C32,1573,10
SONGJCH12A8C140C32,4122,10
SONGJCH12A8C140C32,6031,7
SOYDWJC12AB017D699,1016,10
SOYDWJC12AB017D699,2727,7
SOYDWJC12AB017D699,5479,9
SOOUQMH12A58A7C633,2536,7
SOOUQMH12A58A7C633,4642,7
SOOUQMH12A58A7C633,6920,7
SOHOPAT12A8C1436AC,544,10
SOHOPAT12A8C1436AC,723,8
SOHOPAT12A8C1436AC,2766,10
SOCKZDX12A58A7B950,301,9
SOCKZDX12A58A7B950,1774,7
SOCKZDX12A58A7B950,3117,6
SOJEZUU12AB018B8C5,2009,8
SOJEZUU12AB018B8C5,3092,10
SOJEZUU12AB018B8C5,6365,9
SOROJYG12AB0182217,2790,8
SOROJYG12AB0182217,6020,7
SOROJYG12AB0182217,6573,6
SOUEEDA12AC3DF474F,2343,9
SOUEEDA12AC3DF474F,2672,6
SOUEEDA12AC3DF474F,5845,8
SONJHTY12AB017FCE6,1096,7
SONJHTY12AB017FCE6,4282,6
SONJHTY12AB017FCE6,6583,6
SOUWIHB12AB0182455,724,8
SOUWIHB12AB0182455,983,7
SOUWIHB12AB0182455,1435,8
SOKOPOR12AB0184FED,3081,9
SOKOPOR12AB0184FED,3740,9
SOKOPOR12AB0184FED,6952,6
SOQTUQJ12A8C144F36,1529,7
SOQTUQJ12A8C144F36,4727,10
SOQTUQJ12A8C144F36,5487,7
SOFMMKA12A58A7CBF5,1082,9
SOFMMKA12A58A7CBF5,4040,10
SOFMMKA12A58A7CBF5,7318,6
SOXFAJU12A8C131CEC,1717,10
SOXFAJU12A8C131CEC,3179,9
SOXFAJU12A8C131CEC,6500,9
SOKUGPJ12A58A7FD8D,994,8
SOKUGPJ12A58A7FD8D,1827,8
SOKUGPJ12A58A7FD8D,4840,10
SOOSGYY12A8135690B,133,7
SOOSGYY12A8135690B,3164,9
SOOSGYY12A8135690B,5672,7
SONNOZT12A6D4FC2EE,3018,9
SONNOZT12A6D4FC2EE,3111,8
SONNOZT12A6D4FC2EE,3114,8
SOESZEO12AB017F908,2755,9
SOESZEO12AB017F908,3894,10
SOESZEO12AB017F908,4750,9
SOAQHHC12A8C139869,328,7
SOAQHHC12A8C139869,3015,7
SOAQHHC12A8C139869,5926,9
SOJUNOI12A8C137A33,2812,6
SOJUNOI12A8C137A33,4127,8
SOJUNOI12A8C137A33,4874,8
SOXMPXX12AB01891E3,487,8
SOXMPXX12AB01891E3,3096,7
SOXMPXX12AB01891E3,4364,9
SOYXZAY12A8C1406D1,1658,8
SOYXZAY12A8C1406D1,4462,8
SOYXZAY12A8C1406D1,5082,10
SOQMMMQ12AB0181202,1557,6
SOQMMMQ12AB0181202,3519,7
SOQMMMQ12AB0181202,6266,7
SOXGJST12A8C1406F6,1241,7
SOXGJST12A8C1406F6,2006,10
SOXGJST12A8C1406F6,2521,8
SOOHVCV12AB0181E5D,2282,10
SOOHVCV12AB0181E5D,3427,9
SOOHVCV12AB0181E5D,4961,9
SORZRPC12A8C13A1B1,2420,6
SORZRPC12A8C13A1B1,4677,9
SORZRPC12A8C13A1B1,6972,8
SOFCZKJ12A6D4F5BF0,194,9
SOFCZKJ12A6D4F5BF0,600,7
SOFCZKJ12A6D4F5BF0,2170,10
SOZCYVH12A8C13EB54,413,6
SOZCYVH12A8C13EB54,2473,9
SOZCYVH12A8C13EB54,3150,6
SOBKIMB12A8C136DE9,2135,10
SOBKIMB12A8C136DE9,2894,7
SOBKIMB12A8C136DE9,6191,6
SOSGXII12A67020363,766,7
SOSGXII12A67020363,1808,7
SOSGXII12A67020363,4872,9
SOSBROL12AB0183CD0,2311,10
SOSBROL12AB0183CD0,3667,6
SOSBROL12AB0183CD0,6891,8
SOSYNKD12A6D4F6655,149,7
SOSYNKD12A6D4F6655,2438,9
SOSYNKD12A6D4F6655,4730,7
SOMHQKT12A6D4FAE5D,749,8
SOMHQKT12A6D4FAE5D,3577,8
SOMHQKT12A6D4FAE5D,4339,9
SOQIJPO12A8C13E369,589,10
SOQIJPO12A8C13E369,1504,6
SOQIJPO12A8C13E369,2618,10
SOBVXQL12A6D4F7FC0,754,6
SOBVXQL12A6D4F7FC0,1007,8
SOBVXQL12A6D4F7FC0,1773,10
SOUGKGL12A58A7BA58,2758,6
SOUGKGL12A58A7BA58,3262,8
SOUGKGL12A58A7BA58,3361,8
SOBUAFP12A6D4F9934,2692,7
SOBUAFP12A6D4F9934,5429,10
SOBUAFP12A6D4F9934,7969,9
SONSWDF12A8C133D57,2411,7
SONSWDF12A8C133D57,3695,10
SONSWDF12A8C133D57,5128,6
SOLPZLH12A6D4F9D12,358,10
SOLPZLH12A6D4F9D12,2205,8
SOLPZLH12A6D4F9D12,3504,10
SOANUHW12A8C137587,2513,6
SOANUHW12A8C137587,4534,7
SOANUHW12A8C137587,5865,7
